,ID,Similar_set
119,"['A1OMYEI1EQJCXV', 'A2I3Y1TKZ6RQA8']","['good product', 'good product']"
120,"['ATRSQC2SMY29K', 'A3BG1BENUBEIW']","['good product', 'good product']"
121,"['ATRSQC2SMY29K', 'A2I3Y1TKZ6RQA8']","['good product', 'good product']"
122,"['A3BG1BENUBEIW', 'A2I3Y1TKZ6RQA8']","['good product', 'good product']"
123,"['ATRSQC2SMY29K', 'A1OMYEI1EQJCXV']","['good product', 'good product']"
124,"['ATRSQC2SMY29K', 'ATRSQC2SMY29K']","['good product', 'good product']"
125,"['ATRSQC2SMY29K', 'A2K5ANOCKD2V5G']","['good product', 'good product']"
126,"['ATRSQC2SMY29K', 'A2I3Y1TKZ6RQA8']","['good product', 'good product']"
127,"['A1OMYEI1EQJCXV', 'ATRSQC2SMY29K']","['good product', 'good product']"
128,"['A1OMYEI1EQJCXV', 'A2K5ANOCKD2V5G']","['good product', 'good product']"
129,"['A1OMYEI1EQJCXV', 'A2I3Y1TKZ6RQA8']","['good product', 'good product']"
130,"['ATRSQC2SMY29K', 'A2K5ANOCKD2V5G']","['good product', 'good product']"
131,"['ATRSQC2SMY29K', 'A2I3Y1TKZ6RQA8']","['good product', 'good product']"
132,"['A2K5ANOCKD2V5G', 'A2I3Y1TKZ6RQA8']","['good product', 'good product']"
133,"['ATRSQC2SMY29K', 'A1OMYEI1EQJCXV']","['good product', 'good product']"
134,"['ATRSQC2SMY29K', 'ATRSQC2SMY29K']","['good product', 'good product']"
135,"['ATRSQC2SMY29K', 'A2K5ANOCKD2V5G']","['good product', 'good product']"
136,"['ATRSQC2SMY29K', 'A3BG1BENUBEIW']","['good product', 'good product']"
137,"['A1OMYEI1EQJCXV', 'ATRSQC2SMY29K']","['good product', 'good product']"
138,"['A1OMYEI1EQJCXV', 'A2K5ANOCKD2V5G']","['good product', 'good product']"
139,"['A1OMYEI1EQJCXV', 'A3BG1BENUBEIW']","['good product', 'good product']"
140,"['ATRSQC2SMY29K', 'A2K5ANOCKD2V5G']","['good product', 'good product']"
141,"['ATRSQC2SMY29K', 'A3BG1BENUBEIW']","['good product', 'good product']"
142,"['A2K5ANOCKD2V5G', 'A3BG1BENUBEIW']","['good product', 'good product']"
143,"['AUZINV544Y1ZC', 'AUZINV544Y1ZC']","['55 gal fresh water tank rena xp2 filter unit  bottom top use 220s 2 30s next basket activated charcoal bio chem stars two micro filtration pads finish  works extremely well  change filters ever 23 months never problems even though tend overfeed ', '55 gal tank rena xp2 filter unit  bottom top use 220s 2 30s next basket activated charcoal bio chem stars two micro filtration pads finish  works extremely well  change filters ever 23 months never problems even though tend overfeed   really seen difference super filters']"
144,"['AUZINV544Y1ZC', 'AUZINV544Y1ZC']","['55 gal tank rena xp2 filter unit  bottom top use 220s 2 30s next basket activated charcoal bio chem stars two micro filtration pads finish  works extremely well  change filters ever 23 months never problems even though tend overfeed ', '55 gal tank rena xp2 filter unit  bottom top use 220s 2 30s next basket activated charcoal bio chem stars two micro filtration pads finish  works extremely well  change filters ever 23 months never problems even though tend overfeed   really seen difference super filters']"
145,"['A2331190RLVE1D', 'AUZU84AW7P5BJ']","['cats love', 'cats love']"
146,"['A2331190RLVE1D', 'AVCT346ZLQR6G']","['cats love', 'cats love']"
147,"['A2331190RLVE1D', 'A1SB4IJICH7IP8']","['cats love', 'cats loved']"
148,"['A2331190RLVE1D', 'AUFYGX6HQALNC']","['cats love', 'cats loved']"
149,"['A2331190RLVE1D', 'A3HRC4L4DEXTHB']","['cats love', 'cats love']"
150,"['A2331190RLVE1D', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
151,"['A2331190RLVE1D', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
152,"['A2331190RLVE1D', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
153,"['A2331190RLVE1D', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
154,"['A2331190RLVE1D', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
155,"['A2331190RLVE1D', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
156,"['A2331190RLVE1D', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
157,"['AUZU84AW7P5BJ', 'AVCT346ZLQR6G']","['cats love', 'cats love']"
158,"['AUZU84AW7P5BJ', 'A1SB4IJICH7IP8']","['cats love', 'cats loved']"
159,"['AUZU84AW7P5BJ', 'AUFYGX6HQALNC']","['cats love', 'cats loved']"
160,"['AUZU84AW7P5BJ', 'A3HRC4L4DEXTHB']","['cats love', 'cats love']"
161,"['AUZU84AW7P5BJ', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
162,"['AUZU84AW7P5BJ', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
163,"['AUZU84AW7P5BJ', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
164,"['AUZU84AW7P5BJ', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
165,"['AUZU84AW7P5BJ', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
166,"['AUZU84AW7P5BJ', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
167,"['AUZU84AW7P5BJ', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
168,"['AVCT346ZLQR6G', 'A1SB4IJICH7IP8']","['cats love', 'cats loved']"
169,"['AVCT346ZLQR6G', 'AUFYGX6HQALNC']","['cats love', 'cats loved']"
170,"['AVCT346ZLQR6G', 'A3HRC4L4DEXTHB']","['cats love', 'cats love']"
171,"['AVCT346ZLQR6G', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
172,"['AVCT346ZLQR6G', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
173,"['AVCT346ZLQR6G', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
174,"['AVCT346ZLQR6G', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
175,"['AVCT346ZLQR6G', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
176,"['AVCT346ZLQR6G', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
177,"['AVCT346ZLQR6G', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
178,"['A1SB4IJICH7IP8', 'AUFYGX6HQALNC']","['cats loved', 'cats loved']"
179,"['A1SB4IJICH7IP8', 'A3HRC4L4DEXTHB']","['cats loved', 'cats love']"
180,"['A1SB4IJICH7IP8', 'A2N4DUHU7UCP1N']","['cats loved', 'cats loved']"
181,"['A1SB4IJICH7IP8', 'AZ2UZ0HEUEPWI']","['cats loved', 'cats love']"
182,"['A1SB4IJICH7IP8', 'A1AIGEDIGLGBB8']","['cats loved', 'cats love']"
183,"['A1SB4IJICH7IP8', 'A2OUCODZYS4NRP']","['cats loved', 'cats loved']"
184,"['A1SB4IJICH7IP8', 'A3TUZGQOWGA2C7']","['cats loved', 'cats love']"
185,"['A1SB4IJICH7IP8', 'A2PLCYARZEKEG']","['cats loved', 'cats love']"
186,"['A1SB4IJICH7IP8', 'A3HQNEL4H19PA']","['cats loved', 'cats love']"
187,"['AUFYGX6HQALNC', 'A3HRC4L4DEXTHB']","['cats loved', 'cats love']"
188,"['AUFYGX6HQALNC', 'A2N4DUHU7UCP1N']","['cats loved', 'cats loved']"
189,"['AUFYGX6HQALNC', 'AZ2UZ0HEUEPWI']","['cats loved', 'cats love']"
190,"['AUFYGX6HQALNC', 'A1AIGEDIGLGBB8']","['cats loved', 'cats love']"
191,"['AUFYGX6HQALNC', 'A2OUCODZYS4NRP']","['cats loved', 'cats loved']"
192,"['AUFYGX6HQALNC', 'A3TUZGQOWGA2C7']","['cats loved', 'cats love']"
193,"['AUFYGX6HQALNC', 'A2PLCYARZEKEG']","['cats loved', 'cats love']"
194,"['AUFYGX6HQALNC', 'A3HQNEL4H19PA']","['cats loved', 'cats love']"
195,"['A3HRC4L4DEXTHB', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
196,"['A3HRC4L4DEXTHB', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
197,"['A3HRC4L4DEXTHB', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
198,"['A3HRC4L4DEXTHB', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
199,"['A3HRC4L4DEXTHB', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
200,"['A3HRC4L4DEXTHB', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
201,"['A3HRC4L4DEXTHB', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
202,"['A2N4DUHU7UCP1N', 'AZ2UZ0HEUEPWI']","['cats loved', 'cats love']"
203,"['A2N4DUHU7UCP1N', 'A1AIGEDIGLGBB8']","['cats loved', 'cats love']"
204,"['A2N4DUHU7UCP1N', 'A2OUCODZYS4NRP']","['cats loved', 'cats loved']"
205,"['A2N4DUHU7UCP1N', 'A3TUZGQOWGA2C7']","['cats loved', 'cats love']"
206,"['A2N4DUHU7UCP1N', 'A2PLCYARZEKEG']","['cats loved', 'cats love']"
207,"['A2N4DUHU7UCP1N', 'A3HQNEL4H19PA']","['cats loved', 'cats love']"
208,"['AZ2UZ0HEUEPWI', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
209,"['AZ2UZ0HEUEPWI', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
210,"['AZ2UZ0HEUEPWI', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
211,"['AZ2UZ0HEUEPWI', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
212,"['AZ2UZ0HEUEPWI', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
213,"['A1AIGEDIGLGBB8', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
214,"['A1AIGEDIGLGBB8', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
215,"['A1AIGEDIGLGBB8', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
216,"['A1AIGEDIGLGBB8', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
217,"['A2OUCODZYS4NRP', 'A3TUZGQOWGA2C7']","['cats loved', 'cats love']"
218,"['A2OUCODZYS4NRP', 'A2PLCYARZEKEG']","['cats loved', 'cats love']"
219,"['A2OUCODZYS4NRP', 'A3HQNEL4H19PA']","['cats loved', 'cats love']"
220,"['A3TUZGQOWGA2C7', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
221,"['A3TUZGQOWGA2C7', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
222,"['A2PLCYARZEKEG', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
223,"['A2OQBHSLP70YS6', 'A2331190RLVE1D']","['cats love', 'cats love']"
224,"['A2OQBHSLP70YS6', 'AVCT346ZLQR6G']","['cats love', 'cats love']"
225,"['A2OQBHSLP70YS6', 'A1SB4IJICH7IP8']","['cats love', 'cats loved']"
226,"['A2OQBHSLP70YS6', 'AUFYGX6HQALNC']","['cats love', 'cats loved']"
227,"['A2OQBHSLP70YS6', 'A3HRC4L4DEXTHB']","['cats love', 'cats love']"
228,"['A2OQBHSLP70YS6', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
229,"['A2OQBHSLP70YS6', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
230,"['A2OQBHSLP70YS6', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
231,"['A2OQBHSLP70YS6', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
232,"['A2OQBHSLP70YS6', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
233,"['A2OQBHSLP70YS6', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
234,"['A2OQBHSLP70YS6', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
235,"['A2331190RLVE1D', 'AVCT346ZLQR6G']","['cats love', 'cats love']"
236,"['A2331190RLVE1D', 'A1SB4IJICH7IP8']","['cats love', 'cats loved']"
237,"['A2331190RLVE1D', 'AUFYGX6HQALNC']","['cats love', 'cats loved']"
238,"['A2331190RLVE1D', 'A3HRC4L4DEXTHB']","['cats love', 'cats love']"
239,"['A2331190RLVE1D', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
240,"['A2331190RLVE1D', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
241,"['A2331190RLVE1D', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
242,"['A2331190RLVE1D', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
243,"['A2331190RLVE1D', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
244,"['A2331190RLVE1D', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
245,"['A2331190RLVE1D', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
246,"['AVCT346ZLQR6G', 'A1SB4IJICH7IP8']","['cats love', 'cats loved']"
247,"['AVCT346ZLQR6G', 'AUFYGX6HQALNC']","['cats love', 'cats loved']"
248,"['AVCT346ZLQR6G', 'A3HRC4L4DEXTHB']","['cats love', 'cats love']"
249,"['AVCT346ZLQR6G', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
250,"['AVCT346ZLQR6G', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
251,"['AVCT346ZLQR6G', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
252,"['AVCT346ZLQR6G', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
253,"['AVCT346ZLQR6G', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
254,"['AVCT346ZLQR6G', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
255,"['AVCT346ZLQR6G', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
256,"['A1SB4IJICH7IP8', 'AUFYGX6HQALNC']","['cats loved', 'cats loved']"
257,"['A1SB4IJICH7IP8', 'A3HRC4L4DEXTHB']","['cats loved', 'cats love']"
258,"['A1SB4IJICH7IP8', 'A2N4DUHU7UCP1N']","['cats loved', 'cats loved']"
259,"['A1SB4IJICH7IP8', 'AZ2UZ0HEUEPWI']","['cats loved', 'cats love']"
260,"['A1SB4IJICH7IP8', 'A1AIGEDIGLGBB8']","['cats loved', 'cats love']"
261,"['A1SB4IJICH7IP8', 'A2OUCODZYS4NRP']","['cats loved', 'cats loved']"
262,"['A1SB4IJICH7IP8', 'A3TUZGQOWGA2C7']","['cats loved', 'cats love']"
263,"['A1SB4IJICH7IP8', 'A2PLCYARZEKEG']","['cats loved', 'cats love']"
264,"['A1SB4IJICH7IP8', 'A3HQNEL4H19PA']","['cats loved', 'cats love']"
265,"['AUFYGX6HQALNC', 'A3HRC4L4DEXTHB']","['cats loved', 'cats love']"
266,"['AUFYGX6HQALNC', 'A2N4DUHU7UCP1N']","['cats loved', 'cats loved']"
267,"['AUFYGX6HQALNC', 'AZ2UZ0HEUEPWI']","['cats loved', 'cats love']"
268,"['AUFYGX6HQALNC', 'A1AIGEDIGLGBB8']","['cats loved', 'cats love']"
269,"['AUFYGX6HQALNC', 'A2OUCODZYS4NRP']","['cats loved', 'cats loved']"
270,"['AUFYGX6HQALNC', 'A3TUZGQOWGA2C7']","['cats loved', 'cats love']"
271,"['AUFYGX6HQALNC', 'A2PLCYARZEKEG']","['cats loved', 'cats love']"
272,"['AUFYGX6HQALNC', 'A3HQNEL4H19PA']","['cats loved', 'cats love']"
273,"['A3HRC4L4DEXTHB', 'A2N4DUHU7UCP1N']","['cats love', 'cats loved']"
274,"['A3HRC4L4DEXTHB', 'AZ2UZ0HEUEPWI']","['cats love', 'cats love']"
275,"['A3HRC4L4DEXTHB', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
276,"['A3HRC4L4DEXTHB', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
277,"['A3HRC4L4DEXTHB', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
278,"['A3HRC4L4DEXTHB', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
279,"['A3HRC4L4DEXTHB', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
280,"['A2N4DUHU7UCP1N', 'AZ2UZ0HEUEPWI']","['cats loved', 'cats love']"
281,"['A2N4DUHU7UCP1N', 'A1AIGEDIGLGBB8']","['cats loved', 'cats love']"
282,"['A2N4DUHU7UCP1N', 'A2OUCODZYS4NRP']","['cats loved', 'cats loved']"
283,"['A2N4DUHU7UCP1N', 'A3TUZGQOWGA2C7']","['cats loved', 'cats love']"
284,"['A2N4DUHU7UCP1N', 'A2PLCYARZEKEG']","['cats loved', 'cats love']"
285,"['A2N4DUHU7UCP1N', 'A3HQNEL4H19PA']","['cats loved', 'cats love']"
286,"['AZ2UZ0HEUEPWI', 'A1AIGEDIGLGBB8']","['cats love', 'cats love']"
287,"['AZ2UZ0HEUEPWI', 'A2OUCODZYS4NRP']","['cats love', 'cats loved']"
288,"['AZ2UZ0HEUEPWI', 'A3TUZGQOWGA2C7']","['cats love', 'cats love']"
289,"['AZ2UZ0HEUEPWI', 'A2PLCYARZEKEG']","['cats love', 'cats love']"
290,"['AZ2UZ0HEUEPWI', 'A3HQNEL4H19PA']","['cats love', 'cats love']"
